Date,SM,NO,CL,UB,SB,TP,CD,CN,GC,TY,YM,XB,CT,RX,W ,ST,Z ,AD,C ,VF,LA,SF,LN,IB,KC,XP,DU,CO,US,JA,EC,OE,NG,EO,SI,ES,XM,BO,G ,QS,LX,LP,BP,LH,TU,CC,S ,SE,NV,HO,GX,JY,FV,JB,LC,port_avg
1994-07-29,0.13879118951722577,0.0,-0.043256502779445705,0.0,0.00341975304536385,-0.04997177745023132,0.020046300156940238,-0.026235563655525356,0.043269980042137515,-0.09426068862624748,0.012967078836119642,0.0,-0.0065661617978618955,-0.0736258192331495,0.046034101956249907,0.0,-0.12547946126685044,0.062315341551562924,0.18502247761597188,-0.18012550026040883,0.0,-0.032977345267494976,0.0,0.1130125312536704,0.029546027369520413,0.0,0.0,-0.1307312029281646,-0.1082673237767962,-0.1252613389534336,0.0,-0.07287247568785245,0.20703083639110048,0.15931890939389723,-0.02688948480537622,0.0,0.014898029852155987,-0.14709183198568257,-0.04094904509120218,-0.037717917223173275,0.0,0.0,-0.02406854380821732,-0.041309163242304825,-0.06898047741058068,0.16307193617970275,0.17888797746148236,0.0,0.0,0.06143280899037794,0.11059677203541829,-0.07231905556321892,-0.08148702263798094,-0.024096047859594853,-0.1643930017549526,-0.0045321945712154385
1994-08-31,0.04057426418605553,0.0,-0.20052666249929654,0.0,0.0559666183913533,0.016203173997771516,-0.10688339270764953,-0.10595895924313305,-0.00533765221354909,0.00999070358142266,-0.004534829973526105,0.0,-0.05391559436024806,0.09843062023238788,-0.18085917044156416,0.0,0.12298400796520331,0.008840747592169807,-0.009931654612149409,0.021112906669640472,0.0,0.012264621252255935,0.0,-0.04501947724240488,0.0056786671897750465,0.0,0.0,-0.16814393097585045,0.04490284518447433,0.06895147677311898,0.0,0.10307116877602206,0.3924248835943441,0.07677855340917406,-0.026867218354700892,0.0,-0.0026634377042566194,0.05915822723189077,-0.003414068228121264,0.13833862220776666,0.0,0.0,-0.02631116509411663,0.2133153690107312,0.0554632129854779,-0.13349684478449586,-0.01128586551794,0.0,0.0,-0.1069968104244384,0.04559953781999008,-0.015854353671894788,0.021101707802758284,0.09103350328119535,0.03686249080061916,0.009655397125204775
1994-09-30,0.13036820389848566,0.0,-0.04986554644292627,0.0,0.059566381233883046,0.12916924134346958,-0.15537219428766816,0.027568566612019473,-0.05296342088932749,0.1567061288866342,0.19125635945942152,0.0,-0.06415165563505335,0.1259771877487272,0.13136032881862958,0.0,-0.18936917702774575,-0.03218645364749217,0.06512164532290265,0.22524445420322586,0.0,0.10883764486308943,0.0,0.10798773359700764,-0.006296119211085088,0.0,0.0,-0.050159619509238175,0.15114408527025477,0.03288173885140166,0.0,0.15407429023316463,0.16759121727222082,-0.14002587628974303,0.03793166070872352,0.0,0.23586986116776754,0.006030586661198945,0.07211155176026907,0.009887834084893868,0.0,0.0,0.11980630596308812,0.12061469671113147,0.18677856312668592,-0.03285346743650675,0.13305768484133348,0.0,0.0,0.023910788643612235,-0.23061904252316287,-0.019140798218873926,0.1581949449238042,-0.0669212173980362,0.08974474749644007,0.03761581536702958
1994-10-31,0.03396705540917779,0.0,-0.014828391669646708,0.0,0.058135571420646334,-0.013293251156192338,0.0969558103404595,0.06826537617311418,-0.14264734336362542,0.0671565715452557,0.11360080211927655,0.0,0.1266471623555705,0.03930067361234266,-0.10413092869820746,0.0,-0.013821223805108742,-0.0034334147267090203,0.001956930865718081,0.019412640300566136,0.0,0.07736556007952189,0.0,0.01834660679154633,-0.022909327634342933,0.0,0.0,-0.006795531456694231,0.04128689467414309,-0.02543611799404293,0.0,0.03602961950163893,-0.000329117829522326,0.009919870683605185,-0.11530809036431931,0.0,0.0982899204535611,0.11186660592172473,-0.014032856267214067,0.05827049466015408,0.0,0.0,0.17333698949064813,0.06742320204258931,0.09660605722353252,0.004715754974170366,-0.007926704707734166,0.0,0.0,-0.04581952160082033,0.021250843244719198,0.05405812034783159,0.07480331564116903,0.02685255210450002,-0.08254158073293483,0.017864865454001237
1994-11-30,0.0749499374744726,0.0,-0.024239228697774097,0.0,0.2717052113545015,0.1467058306812558,0.18674330200757883,0.006626200799405246,0.06418138001652184,0.042083635667867776,0.1302916718516387,0.0,0.13164874999211792,-0.0988657282698659,-0.0711278310941454,0.0,0.018831838662303292,0.1786860687372687,0.03692002234688198,-0.055403827423407714,0.0,-0.21294137934931617,0.0,-0.04234474997591845,-0.10055339320089245,0.0,0.0,0.07725228687961087,0.0041130685421702255,-0.06153910541335464,0.0,-0.06695921450988107,0.27911879099505066,-0.04552101144118455,-0.13079652044264933,0.0,0.04355239543391102,0.22002441417036211,-0.07480293989619527,0.06616162929969761,0.0,0.0,-0.22607499719997695,0.2886807265025862,0.2519097797335974,-0.12703344332162622,-0.030311957844711086,0.0,0.0,-0.01736418532911741,0.029930050537000777,-0.10528068420609363,0.1162554412485756,-0.0325253911176963,0.11523486119071885,0.02287130373438707
1994-12-30,0.10689370348379135,0.0,-0.03438297661280182,0.0,0.04606904996309466,0.05802773697927844,0.22633187881523295,-0.011760547275128944,0.018329264922872488,-0.006955817194050185,0.05318417289353636,0.0,0.26660639679115367,0.10110261532564561,-0.0822710712174736,0.0,0.020931907660142517,0.03915710802386698,-0.08059042089494409,0.1197810371390201,0.0,0.03481705612570633,0.0,0.16194926642676577,0.03156658636857595,0.0,0.0,-0.058010584091258116,-0.029325202355780632,-0.06073223116088309,0.0,0.13015543960274567,0.013668905586162105,-0.018316057521966612,-0.028340121586867568,0.0,-0.05868598906925652,0.13916171317726117,0.07685470306900465,0.03555899443587543,0.0,0.0,-0.011830904382702092,-0.20821148665228947,0.1394111544898085,-0.04966300627132964,0.0646135229161003,0.0,0.0,0.0485110914869692,-0.021499370104456884,-0.062123026562756506,0.024880972214380716,-0.022964288661966207,-0.2115258928174575,0.016370459699338567
1995-01-31,0.01881703340805557,0.0,0.07485785590787256,0.0,-0.12350289231931509,-0.1896524068740839,0.08952226475089448,0.0162089082229819,0.15248415075388297,-0.08389649289698044,0.08517054834613154,0.0,0.0596881742198843,-0.06692312014247441,0.17533667106606074,0.0,0.08948631430475394,-0.16298790530095808,0.027359394886755,0.1384860036026134,0.0,0.04870054606700677,0.0,0.003923920644590214,-0.058508948834017464,0.0,0.0,0.02055640547799406,-0.07953429817695926,0.07805145564621173,0.0,-0.09909378578268778,0.23236502990640018,0.07728344103733233,0.11005153068640798,0.0,0.13595239113187724,-0.10841823577926261,-0.03592277408045369,0.10306928675353307,0.0,0.0,0.022322405196428936,-0.013987455226612768,-0.14989041694127497,-0.07926325856391508,0.07715466910188842,0.0,0.0,-0.1374587302897501,0.09971150725551388,-0.03132726887120803,-0.0870005480921073,0.053832291592642016,-0.058958105530234145,0.007710282841189422
1995-02-28,0.06401557039082481,0.0,0.02431339182017706,0.0,0.05878844431476196,0.194997307209444,-0.0882553307260254,-0.16639687760174596,0.006933858093455061,-0.13922918551961994,-0.17001151282038957,0.0,0.25012667543536526,-0.018680581787557167,0.157299306349011,0.0,-0.0065934792897468075,-0.14480621679497202,-0.053511804498226935,0.03732148459906983,0.0,0.13058419422469045,0.0,0.041071066368719204,0.12907277799055522,0.0,0.0,0.07530073775071477,-0.08571609143068522,0.12570611299868517,0.0,-0.07122821654542937,-0.05015112923265905,0.023496460156708258,0.06626153156115931,0.0,-0.06244644778793381,0.04828837061942917,0.031018423845786475,0.013481441226363832,0.0,0.0,-0.0008141545873208964,-0.001137400399205989,-0.14682977192484162,0.0326584716726155,-0.030650102533852808,0.0,0.0,-0.020342520348825142,-0.07743653295482417,0.10607293399118659,-0.16215636796877697,-0.17153312049124325,0.004633273738119164,-0.000845182016127999
1995-03-31,-0.16479313585387076,0.0,0.06331575008754572,0.0,-0.02210349681541438,0.08206439959586596,0.07553943044969513,0.01796322096170472,-0.16630253141404083,0.01881950136808834,0.029375881893801723,0.0,-0.07847904830998635,-0.054716822579605806,0.03431677662035624,0.0,-0.11011250362867608,-0.04000032929273315,-0.09731716212811233,-0.0854224816177031,0.0,0.34573872950753715,0.0,0.07422438182891179,-0.07446028058378845,0.0,0.0,0.0764902999210015,-0.0032659242617063553,0.17916666400215667,0.0,-0.21032959464554615,-0.06196595122253419,0.2013784200568454,-0.24709596932072633,0.0,0.06400088734862715,-0.07291863597375545,-0.024315890085012164,-0.11430150907550313,0.0,0.0,0.10235316272799384,0.12300744529954134,0.05263606895483503,-0.12799209856697655,-0.04344539653860964,0.0,0.0,-0.01124923476338215,0.26314332233616566,0.5244767802458572,0.028666234497910743,-0.3738368110214263,0.3567734035570442,0.009618653701134105
1995-04-28,0.10845477930108118,0.0,0.15020196073167175,0.0,-0.11277830295789927,-0.03245943410227272,-0.2178254362368957,-0.06173262259337675,0.08488634389423459,-0.06468891596402573,-0.009282920354745152,0.0,0.2272773219975674,-0.06133040651561415,-0.03838293979091198,0.0,-0.04678484835116159,-0.053816439717284066,0.02677106980195317,-0.045488200844016544,0.0,-0.03717389962112015,0.0,-0.08116721897116796,0.01993242186978422,0.0,0.0,0.2984713613429191,-0.047239898206122795,0.06879102974604301,0.0,-0.03390974191493049,0.01325414807285995,-0.19314688535774885,-0.08856936094259661,0.0,0.01414741252236658,0.011077797406975743,-0.016099678437995337,-0.07273400500239677,0.0,0.0,-0.031037142378264736,0.028214098775626858,-0.03347174087321736,-0.10924266309093367,0.05505382664403089,0.0,0.0,-0.11584458073505122,-0.09549021084845342,0.06336123546133292,-0.05286220158282104,0.10461365886796227,-0.04903453535214442,-0.009583377532850164
1995-05-31,-0.0385273468642295,0.0,-0.14827687396909123,0.0,0.0163494893093278,0.12063544098920743,0.0872221225403821,-0.12044501827206028,0.05882873150479714,-0.29071336290330774,-0.17947683091952882,0.0,0.0493325680795765,-0.1401731038045625,-0.12598416059102457,0.0,-0.08240773078636703,0.08610337581813365,-0.14300220149585788,-0.033266686503206036,0.0,-0.05711522936284588,0.0,-0.07397894701551432,-0.1309568522822454,0.0,0.0,-0.11408959686263549,-0.31917626271182303,0.07305316897966038,0.0,-0.20718458049996202,-0.01983565087457616,-0.16398243472210527,0.11637784600627125,0.0,-0.11388471097421078,-0.009920216655281143,-0.17462734255921677,0.024572035277824276,0.0,0.0,-0.060519622407838945,-0.05347268774813547,-0.20755246380896708,-0.058779829045034995,0.008426533875695223,0.0,0.0,0.09226434651666493,-0.08980523831006794,-0.026056775044263708,-0.2817468233487296,0.2420937082101624,0.0919401252519215,-0.04359561978151027
1995-06-30,0.01668740709960853,0.0,-0.14741017880159304,0.0,0.03283347591781972,0.10350675595493321,0.020352699978710084,-0.03379465521867143,0.043572861513525414,-0.0009773439615298435,0.12497920007885013,0.0,0.043563184067195344,-0.16609544938706813,-0.3250271145972087,0.0,-0.03550812171968328,0.051795587938905596,-0.06101813851022027,0.08742998480329987,0.0,0.018328408516176523,0.0,0.03619855095074755,-0.17798490440642012,0.0,0.0,-0.1021480864897867,0.020407987864963312,-0.050877185905292964,0.0,-0.16468247265196975,0.14423250185385805,-0.022830469650819443,0.07383476927141029,0.0,0.133001670802519,0.013451151323352405,-0.20906618351544592,0.07094726188452309,0.0,0.0,-0.0049398497429146305,-0.08965673674048824,0.04984484051380687,0.12686940102227232,0.020973435873413764,0.0,0.0,0.09865161612131457,0.04044578502069027,-0.028458895412416703,-0.019582335401532106,0.0090581533744799,-0.11999124295721951,-0.006892412242252815
1995-07-31,-0.0700140344133913,0.0,-0.03787419933476426,0.0,-0.04102713585183667,-0.1746823959177739,-0.011093230987959682,-0.16686353604126017,0.062196905555243695,-0.07987592141197235,0.12570429750650158,0.0,-0.1798661527024573,-0.06928041464823413,0.06264966638342091,0.0,0.10978286992197411,-0.16845342032426475,-0.023856504828306667,-0.05220201265033669,0.0,-0.011248555864332248,0.0,-0.10838356494983388,-0.11127839662491433,0.0,0.0,-0.0005037631402661741,-0.09583407644135696,-0.025798033708580453,0.0,0.05581381290536868,0.028768857900069847,0.1927697202781825,0.006907638077144444,0.0,0.1194900689543383,0.04314157458083364,0.0534264674427796,-0.03812630471255682,0.0,0.0,-0.003160165748009816,-0.04866656232958456,0.07979404405501432,0.08159863169320752,-0.060552098621704,0.0,0.0,-0.04689937042554949,-0.1353248974767389,-0.12238270697596235,-0.07355087623166358,-0.06374084872302241,0.03186883498905876,-0.01757501437897265
1995-08-31,-0.016176893138197118,0.0,-0.0910512421928037,0.0,0.03930994396687528,-0.11463160003331205,-0.12704272892485927,0.1460338604246147,0.03782715539573788,0.036191835307471484,-0.03230640108667925,0.0,0.17118230343790997,-0.022939224743310484,-0.05378286162987833,0.0,-0.012526713136923117,-0.0724825679706954,0.10305586143805959,0.06086125450474992,0.0,-0.1306065837588266,0.0,-0.014605837429553209,-0.0012534017622308114,0.0,0.0,0.02529053521771351,0.053800906534736674,-0.21971831101153616,0.0,0.07808185584586587,-0.004760790055191479,-0.003975079168285465,-0.062394273868049896,0.0,-0.0317136284125263,-0.028918913128138865,0.035422266837093715,-0.09125131978726692,0.0,0.0,-0.13359347289152704,-0.013911449722312407,0.044598956184076756,-0.10376811889521331,-0.01638895049726425,0.0,0.0,-0.05032324101732339,0.005786958595309495,-0.2851731678786015,-0.010248530174059163,-0.12185858035264033,0.10912584495641106,-0.016742442618555998
1995-09-29,-0.07601892056142666,0.0,0.02941459682750554,0.0,0.04688672933382298,0.005514561974061246,0.013905253444409692,0.05061460231412492,0.025659774157145234,0.02308370615058954,-0.025645557548793583,0.0,0.13878620611331152,0.029083664667446236,0.08797948217761431,0.0,-0.024599381408744656,-0.02790506364352991,0.14370906629310576,0.13536254582168716,0.0,0.09384954420714665,0.0,0.0753016136639663,0.28423908237000006,0.0,0.0,-0.015066510128336118,0.04503827427296305,-0.00528867275867898,0.0,0.0821751748893663,0.05452897297688122,0.0574741050312072,-0.01959721515493548,0.0,-0.04852821465566324,0.03875757576416388,-0.030970925842551376,0.10231109392223384,0.0,0.0,-0.07230146516944669,-0.05624402268047934,0.04219226949511994,0.061976308827022826,-0.06872042404923402,0.0,0.0,0.09550861585336635,0.0662466987751784,0.08368667660115012,0.003320928150974334,0.20098046401522765,-0.055210406757862464,0.028936196504202
1995-10-31,-0.10113172772645111,0.0,0.03071678744787499,0.0,0.046344002453831204,0.03269237854817644,0.02422840513173791,0.06664661275716927,0.06068122317221021,0.05446276458043978,0.140078906657412,0.0,-0.07237449967678229,0.08087111592388758,0.012481269091571866,0.0,-0.006062530274783805,-0.015688220237561515,0.15326714794349683,-0.02162938218624141,0.0,0.029621877291412073,0.0,0.08611633750674556,-0.03070925431191542,0.0,0.0,0.046988613441189965,0.08541829284692622,-0.0077534782553063215,0.0,0.08186030588367019,-0.031550246684361835,-0.1321149698922919,0.039137071369231446,0.0,0.14436760261389542,-0.0274365231536923,0.05445462352253709,0.008064750377133053,0.0,0.0,0.009427053853266133,-0.12190793176247106,-0.021077944121821592,-0.019196268526081216,0.08410763522041746,0.0,0.0,-0.04533231923719862,0.05811869799003846,0.06800118068131376,0.052144403318790916,-0.009428401105204707,0.0591730658705288,0.017201425969867987
1995-11-30,0.028286070209466992,0.0,0.11980510525497841,0.0,0.055065621075868175,-0.08754841569150941,0.08522028834590734,0.10815475875561348,-0.03412785761031808,0.08589849109122487,-0.0864304526780629,0.0,0.016581530797596822,0.14410513042276135,0.007443506331175962,0.0,0.10255425661760721,-0.12347724628279873,-0.021815935015910018,0.009848309006794028,0.0,-0.11541095078535074,0.0,-0.14188670708758677,0.13175246029447218,0.0,0.0,0.13624388774528592,0.07647280457057434,-0.028142315112634236,0.0,0.17480401189538622,-0.16531070271274043,0.1943455620261011,0.05995278239318496,0.0,-0.09163376046609077,-0.14671844356289965,0.14345124040822388,-0.07395388125098305,0.0,0.0,0.15514147558902663,0.044384357835843845,-0.012027753838454742,0.024412419237479204,-0.001660396611616572,0.0,0.0,-0.033743911072856944,-0.08379403922250353,0.01971629433273017,0.08188615665546023,0.06349691829732523,0.04267877819862906,0.015709444516116385
1995-12-29,0.19980850376384013,0.0,0.17782975924965344,0.0,0.09242184084169604,-0.10858634834683918,0.04481344133803836,0.03157421381444777,0.028016028959817467,0.061644413451764336,0.07737534974023234,0.0,-0.07441143988688938,0.08221766551318205,0.05802344595654822,0.0,0.0007647797579272693,0.012593370703013692,0.2399828519508762,-0.034446485169356514,0.0,0.04505393404823089,0.0,-0.06976492464509458,0.11586207070508422,0.0,0.0,0.2496467407836336,0.0800176851437982,0.003169195630842201,0.0,0.04842966145270133,-0.4336635820396093,0.021618209950411613,0.025384696469616976,0.0,0.06937404417925787,0.015004273651575797,0.05099128002824447,0.37681449444677295,0.0,0.0,-0.05547014694126481,0.0035860615856234306,0.0013151655642731903,0.0806956318464434,0.16835881317897958,0.0,0.0,-0.24821684577077618,-0.009179908161791416,0.05654988073608735,0.04819711957679758,-0.12256429582757712,-0.06510471051452676,0.024467744303921568
1996-01-31,-0.018457730521245514,0.0,-0.1603964088586776,0.0,0.08387460484743325,-0.043965538898320486,0.06957723926384195,0.0020830900565442004,-0.2939222155736087,-0.005156223698274166,0.053368461305027176,0.0,0.08639926669780705,0.053097781515964844,0.02216221419003389,0.0,0.04349686791881539,-0.010125379779925383,-0.010412576636992528,-0.15028486835649846,0.0,-0.18111787868915785,0.0,0.052403515249222446,-0.28749104502245465,0.0,0.0,-0.11327411357464878,-0.037545907180130726,-0.2075391473924682,0.0,0.022770287217784426,0.09351650389025892,0.13227249348728007,-0.1321055079500369,0.0,0.028533365997501187,0.10985481617440104,-0.03904227737123663,-0.22015470914283156,0.0,0.0,0.1453608118960744,-0.08693115169562907,0.025950374039730363,0.033095978751971455,-0.027228920306690135,0.0,0.0,-0.1735352511377685,-0.23577418524506272,0.13173277867232078,0.012647981078095841,-0.0280094132726679,0.13144867699393323,-0.020524060746550634
